method,Nmeas,fmin,fmax,ncp,upper,lpred,MIPgap,tvec_1,tvec_2,tvec_3,tvec_4,tvec_5,tvec_6,tvec_7,tvec_8,tvec_9,tvec_10,tvec_11,tvec_12,tvec_13,tvec_14,tvec_15,tvec_16,tvec_17,tvec_18,tvec_19,tvec_20,tvec_21,tvec_22,tvec_23,tvec_24,tvec_25,tvec_26,tvec_27,tvec_28,tvec_29,tvec_30,tvec_31,tvec_32,tvec_33,tvec_34,tvec_35,tvec_36,tvec_37,tvec_38,tvec_39,tvec_40,tvec_41,tvec_42,tvec_43,tvec_44,tvec_45,tvec_46,tvec_47,tvec_48
diffEVCR,32,8,8,15.99882,NaN,NaN,NaN,0.266311690876462,0.170874830762596,0.689466227428249,0.0161497382536386,0.619555096877459,0.354303589718407,0.329035511531785,0.762368339977811,0.0800681389349021,0.997827914304849,0.974473843479017,0.237756552310634,0.332806214888212,0.580802654436223,0.901674576350151,0.000365623763305734,0.483280019453646,0.397354339008797,0.314992086852311,0.171375458208079,0.595787272224362,0.6576080119545,0.348962692898616,0.179905360534017,0.0471680310748598,0.0558578091685061,0.071511995620654,0.0156755449546512,0.220623751744704,0.551827991711504,0.627420812820441,0.0333136081311348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,10,10,19.99861,NaN,NaN,NaN,0.537321413436084,0.976282407749201,0.434041294551689,0.686540165063483,0.342183665885199,0.583172457942344,0.812815650855027,0.0353846532653407,0.540375734165828,0.314134387947632,0.0749484262379462,0.96604479882366,0.548074030157524,0.0396763053151126,0.458694058777708,0.37471492070511,0.235056835045954,0.375424884294895,0.951606626170317,0.401360730555169,0.2973219378091,0.404627662202,0.302237425794988,0.757311083635501,0.514417047824106,0.12489957161308,0.644965789000121,0.419278132802065,0.0486377412300458,0.583833220884673,0.618752739308443,0.463687151907581,0.0776153852163201,0.706610636436224,0.2816958807944,0.714432601729948,0.883064262531516,0.200024595896795,0.959986227572448,0.310221013868623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,10,12,19.6179,NaN,NaN,NaN,0.0879243080949679,0.538263665925179,0.0927581934824149,0.109503790857835,0.260211090034278,0.657526554576703,0.351607136684062,0.476281029866562,0.663879498584661,0.286715606639634,0.488629533539644,0.697627838276884,0.516585647824518,0.717246594382802,0.600372644340961,0.29294971536843,0.666484506596781,0.155092369293142,0.225577605295406,0.222487914231936,0.605727560686071,0.646813809044758,0.290833679742017,0.0354729906125223,0.082648398762884,0.629077444732318,0.0706164231144557,0.544095856020938,0.234254624530021,0.0154156602672965,0.506698335191171,0.731187272206248,0.370130551007015,0.675521750700614,0.161219559416521,0.321800975643605,0.050722591029533,0.642173575772439,0.307473292618143,0.530089774954143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,10,14,19.28794,NaN,NaN,NaN,0.339803936417591,0.602741268351375,0.372330053980529,0.659505214704983,0.12530533270676,0.801134700449216,0.640623244770192,0.718773515690022,0.103807025043424,0.617165817397495,0.243660734754256,0.438724785918487,0.570949523417705,0.638132302479436,0.29960720828517,0.0276902074047244,0.537187627448983,0.548201590587494,0.664986553727907,0.704294134960255,0.738000093481003,0.266789863652289,0.683821529785626,0.590804868463402,0.565830365432268,0.313980903424626,0.393108881643544,0.0814563105997783,0.70046307880299,0.105747286573328,0.365647959743805,0.829688235020219,0.766675777874285,0.566888531243616,0.055385145473687,0.506096112801519,0.776821850880975,0.327458244606319,0.042784617162162,0.67488992593018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,10,16,19.04662,NaN,NaN,NaN,0.847324848914489,0.302878590052351,0.62918750795225,0.28294533693264,0.541278833790032,0.751843240123759,0.727197130718102,0.87930961712258,0.834779909021025,0.521801043339533,0.254765954501228,0.673679708390994,0.857852680780685,0.252379524418741,0.231075342485139,0.46180333309402,0.487560095200786,0.39618223877574,0.779284105146232,0.129871075310696,0.903789068815028,0.650942998851635,0.485049084771193,0.112707698138157,0.866031116792151,0.413153270265046,0.620805894828341,0.435940823104966,0.502438514146721,0.515807610829148,0.29978784053421,0.475373876727497,0.461534871264281,0.281154973275206,0.572861848242156,0.60412155604473,0.272785031737804,0.502285937770407,0.452722705878706,0.886172122268267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,10,18,18.59464,NaN,NaN,NaN,0.91519497895113,0.384152609771965,0.115590365839599,0.535365012451666,0.876188124869494,0.931513844460595,0.161897867804766,0.952939391325021,0.900518284097645,0.790146447604202,0.765815484969031,0.134949350541311,0.359457237006372,0.977689784802847,0.433062044566629,0.605781897535805,0.72130142600859,0.961200980939022,0.316173177651865,0.297223353778191,0.702978037693729,0.7755979107193,0.746078434444811,0.872699031386631,0.803899750376251,0.450850758091301,0.336305013846183,0.405124225990783,0.822735711396932,0.580811973639875,0.425732985606432,0.847239986152552,0.374929185898835,0.856803844305162,0.555238769227683,0.182327654385822,0.59077686343556,0.57485166101605,0.560283439055794,0.891432774659946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,10,20,18.34026,NaN,NaN,NaN,0.508907444049582,0.705641039897151,0.758501405781089,0.357002019822777,0.720854149294094,0.299947603320199,0.430926416302193,0.439823590030028,0.729280920539686,0.742515536327244,0.624072996884102,0.591989924849875,0.600899838902224,0.662613385474467,0.216302940880812,0.538328231431129,0.45349553154954,0.884496424097515,0.644568490076602,0.682480300143168,0.339372650134275,0.52434346592421,0.20305088869815,0.22897475792001,0.738122654042971,0.548439438518627,0.932631460956876,0.691854990292818,0.70808733515373,0.368953294754663,0.321497670097828,0.521480912541575,0.562637191955706,0.566716369548547,0.611496565911972,0.948321709151794,0.86564881080849,0.581955873434719,0.754035758253486,0.774977230317729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,10,22,18.10429,NaN,NaN,NaN,0.32615389168773,0.73722828120083,0.635440031183451,0.625960732799189,0.345854017878079,0.424603161141782,0.794831382317763,0.409636519542585,0.484089138144504,0.719383508827249,0.775439177601463,0.736984928860196,0.523086150849755,0.684953688046062,0.461188948821109,0.613175358166839,0.291513102954906,0.442859762959166,0.807239643839944,0.804244294885931,0.672767023867145,0.264570013987711,0.761577535206617,0.361976671692613,0.29655658594028,0.787841841370656,0.885969241947165,0.751074947738917,0.90000520317422,0.608436330926222,0.700791608528987,0.278389217038406,0.766855569571312,0.845326791735879,0.822454976574895,0.791610466215507,0.781888217736656,0.280255669482524,0.749631782272131,0.308427573007275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,10,24,18.02416,NaN,NaN,NaN,0.720104004853684,0.655822032993519,0.559029119569936,0.224936708536034,0.384137936534147,0.393098592724503,0.81269036889505,0.924352034148423,0.803514431119684,0.877543968551924,0.357388192967744,0.700997789695237,0.507167032617449,0.894615001892749,0.672562260171195,0.65917606662187,0.644023136667199,0.909951610123007,0.736874064039547,0.525561251235387,0.791647494394807,0.674045975567347,0.25346931054786,0.237564573079317,0.936389548087192,0.41071353352258,0.243115015365479,0.541268467485969,0.447593697961118,0.773781759185174,0.687541753336692,0.342633373612026,0.861584040074321,0.431572582285921,0.575540406401381,0.689543874082652,0.372268387767169,0.329526506537566,0.756530607342451,0.421384178370064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,12,12,19.99832,NaN,NaN,NaN,0.215761252172513,0.494625703729247,0.933059861765135,0.350990554278906,0.789917542193064,0.664931441200008,0.500340613517756,0.249068804923834,0.6926588643338,0.954029935140016,0.958713595889891,0.711832456405164,0.825029781710441,0.442777173122209,0.569931428593669,0.929967171592209,0.529330969397888,0.79238600935222,0.680818922727965,0.216523745522783,0.141034705018608,0.405720793714528,0.261695413876802,0.610749303516048,0.890687873398548,0.4906709662866,0.809217158936883,0.326438909311377,0.549879145125724,0.388784334890571,0.981249811501428,0.50195093928317,0.828396948330795,0.110088847733172,0.654118279414636,0.767636165697467,0.216056596066409,0.796494905086238,0.436551897742306,0.936863710408633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,12,14,19.66563,NaN,NaN,NaN,0.173771583224603,0.155832500562053,0.678942763371738,0.284510688567093,0.345344755443686,0.81835988248334,0.222270181106597,0.928496359780734,0.114339939231317,0.0117366991109448,0.385166817477711,0.76088440983787,0.3671090438542,0.382921866893141,0.953391983038445,0.644095638841748,0.313145480053885,0.863311869254583,0.722807523808423,0.0253567747069757,0.0750033317431365,0.259106362914573,0.524026534104531,0.841669463368634,0.293825545722875,0.633072446876054,0.413664311333054,0.701552809275043,0.133212878372072,0.579826392670685,0.365122951129399,0.812232610355035,0.547090953742377,0.502499818185521,0.279341896236241,0.903856576224039,0.23430086346407,0.623707717067759,0.245080676058659,0.480205196079014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,12,16,19.19121,NaN,NaN,NaN,0.219220821024628,0.269519775520614,0.24260338627967,0.383391785967372,0.225067882127913,0.198523712508296,0.890424474122524,0.971898784452229,0.219305056938098,0.727133444349924,0.202195855078304,0.19512316367165,0.527489915953749,0.502903025120509,0.999329479025719,0.546341349863705,0.910716759032718,0.213660585120799,0.397839124102705,0.443849141215029,0.985601311636882,0.936120177502068,0.683188784699983,0.547460363210391,0.668674106508342,0.942759840585305,0.305872021290701,0.490438362147935,0.250742666651274,0.352570531668333,0.565345100728167,0.954369141318973,0.173972579121112,0.778621253992594,0.923775540596702,0.329401307011307,0.566491046108934,0.841464790764805,0.584523478528556,0.829914141021523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,12,18,18.85859,NaN,NaN,NaN,0.245078688640657,0.477669681128776,0.268448741483527,0.811505091423749,0.613371706177153,0.0915839658110785,0.499086799241441,0.677826303625693,0.425714953183533,0.527419392230193,0.845267607832539,0.366901945252276,0.629204060281898,0.823868073635402,0.71712302549961,0.317244779305064,0.457231207704721,0.701421390597963,0.251869439079137,0.177059530374428,0.521626425460792,0.475403976395194,0.384529872779377,0.573050936578085,0.350586764665598,0.446320945848512,0.401641290248924,0.27072354441761,0.227479098048444,0.20244051623897,0.222097717550516,0.220834395071553,0.0678384336302509,0.113910577369354,0.298964805182856,0.128850378692928,0.580644993049611,0.078967006782363,0.796711448784768,0.661026404896263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,12,20,18.59364,NaN,NaN,NaN,0.356926824321875,0.656655947137734,0.135858610574693,0.561204213070611,0.866525948362613,0.835395072489667,0.575386921430934,0.854361021358829,0.82123185168513,0.511496661802629,0.0991962164976545,0.616129260127044,0.803258180013757,0.541675120599314,0.425934154297892,0.0930422732132575,0.448431759607623,0.922286188335318,0.9452554616963,0.844921824700342,0.588268584987036,0.605461924787238,0.117772798189973,0.107684652042486,0.82352338370401,0.339909667906834,0.879726713591656,0.082259816777801,0.796265899998217,0.631263590378869,0.898885173234208,0.937530161991038,0.139333861832676,0.121100072813502,0.437280791355062,0.526225481343027,0.809135157065184,0.80926388764243,0.155672986256722,0.671260142013273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,12,22,18.48655,NaN,NaN,NaN,0.843607506457676,0.973556162489138,0.79140958536285,0.160080279433742,0.764924033513862,0.972103063745133,0.0231363917550886,0.915739567897225,0.066446292538508,0.144728481701608,0.00901163928237276,0.126752759372998,0.78252388965516,0.501786683341001,0.747455970645398,0.771578231671544,0.836176464121128,0.476994450143772,0.488219926778112,0.857357184787441,0.671455923686445,0.471727017460795,0.516480441490127,0.109942797353429,0.958275477553432,0.896665209645059,0.753361520556145,0.460844827658196,0.4508749055177,0.933638085361033,0.660947557215363,0.684338395859726,0.987875838956435,0.456960222375655,0.442181684651351,0.644228270912337,0.624957048522544,0.947492983668756,0.733176712914985,0.880711987110062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,12,24,18.20063,NaN,NaN,NaN,0.714564266707836,0.296803801607937,0.563806339887773,0.278439941288682,0.727076648308678,0.524764264394895,0.316915893325148,0.290150266448226,0.482448643614298,0.740603601920698,0.226854092445029,0.337661755217172,0.708027670945462,0.731326057935774,0.46121611532752,0.259623434291208,0.604620864287832,0.719904441416545,0.237641247862081,0.3243245550001,0.78006247559067,0.302152934464416,0.504547877589111,0.664418940413365,0.67855331872724,0.752112653709533,0.428051568603368,0.501267453084442,0.492285469750758,0.444360643696592,0.69046284616463,0.245676181936889,0.701817267311768,0.476129825123512,0.766967602751279,0.305881822619247,0.0395063042516288,0.513896408162982,0.620300525533568,0.0559825385895735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,1,10,18.3498,NaN,NaN,NaN,0.564516928115141,0.790333030117003,0.602940534637754,0.316408439142416,0.979962680050392,0.0617268869040117,0.281563913990885,0.456287341103136,0.359451135659696,0.415985039964746,0.0260635980779502,0.94277558197142,0.38827038892227,0.749625597969737,0.825308985257958,0.18821019378934,0.768513183990495,0.889361413092847,0.699286896557616,0.651274038042315,0.222498982839337,0.503251880504371,0.41986128915143,0.58322093792553,0.721389109109888,0.523653597059415,0.302097087936666,0.169798694681198,0.342976787053341,0.261902480760193,0.43883725534821,0.103350580105749,0.144664990999505,0.678531919289333,0.242467269861008,0.621470541317755,0.542111657338022,0.481537012356198,0.855017282432466,0.921326258419613,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,1,12,18.08038,NaN,NaN,NaN,0.24866529469043,0.539623802457904,0.864791254600805,0.00541029480634259,0.0941250603626578,0.29140879358439,0.116669708252502,0.511787278574009,0.695244511508624,0.199860623580837,0.637505692600321,0.349675011527814,0.93337817729685,0.475559519405126,0.596342168595072,0.470054297366216,0.660715552351999,0.0696657745251431,0.752386426380603,0.901183840470757,0.766500168198698,0.617966621459848,0.181863708162335,0.39360288365604,0.156928152167724,0.268451215825435,0.0361150968191586,0.230150718040894,0.505566145497184,0.307622249405495,0.544115526629333,0.439140950855367,0.427901204759098,0.570161088768486,0.324655798800829,0.797551545270449,0.725306361043776,0.35295742852364,0.828224998047323,0.371379428811287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,1,14,17.77975,NaN,NaN,NaN,0.574318860748505,0.165432979536329,0.495223961095246,0.703755862197503,0.0681189428268245,0.457111774492219,0.250943359914267,0.661821789856445,0.544659284076864,0.561532984356566,0.52417977020626,0.727490602774095,0.430901515921649,0.632037621637832,0.376814345369972,0.406415120635927,0.910683115282866,0.190818581236395,0.514438763467398,0.591378437677173,0.765965946366701,0.886435360658194,0.217709564886365,0.856368773908194,0.350157577337269,0.236655835135741,0.829605786540489,0.0406403209093293,0.285141826251085,0.393635814325175,0.615932710271475,0.796859425161921,0.426186389274547,0.48657457284883,0.323980063474996,0.117943941302653,0.012818522363332,0.29380548192177,0.265871243127234,0.969028751650776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,1,16,17.61756,NaN,NaN,NaN,0.875175257979728,0.451575405914351,0.515374010066836,0.144974643961238,0.47488023065565,0.569317151830265,0.558628727643764,0.112782799618798,0.532182343398959,0.938911415648602,0.170816374737729,0.778994927523394,0.368455675458823,0.704738677890281,0.326953512170538,0.731432339235608,0.0883349178121207,0.386799001502747,0.792676193272982,0.0209244789994072,0.988730650776441,0.618297394555566,0.900475022133565,0.404587070083949,0.809263971261,0.25499057961566,0.826783520400956,0.680372361168161,0.497636011021821,0.662299234977859,0.228320492851778,0.63549485655237,0.340903943654943,0.201604036057588,0.850644316682846,0.4246289810969,0.592221504454845,0.759906271722465,0.308381518510312,0.284817818233038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,1,18,17.45779,NaN,NaN,NaN,0.186366464429075,0.947337577515949,0.124016871077229,0.376870391063665,0.541372661862117,0.0305163950854274,0.604235326388672,0.396588617462299,0.760945615012275,0.572519556890916,0.468100120595734,0.682533012895352,0.619450011321214,0.497140759324717,0.44973218701152,0.425198945533358,0.702703489180098,0.719466407173323,0.517603708119788,0.0530077843127213,0.356711919340374,0.973021728005723,0.144657628427456,0.777231977354612,0.475733312159957,0.281578150850313,0.896003585910002,0.844226752987248,0.66301344567974,0.815918669432932,0.74073879851082,0.255083897211059,0.332775261918671,0.0764213627801406,0.210005434149137,0.233978474257748,0.591762559584276,0.169187588880778,0.649082941955508,0.43128139430923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,1,1,19.9991,NaN,NaN,NaN,0.252712230935529,0.850736759615423,0.678805884486476,0.798900275209345,0.92212711006508,0.54606681773854,0.0763669654228333,0.82916711520647,0.657190066458505,0.571953845497912,0.354861302369652,0.539960843688275,0.54221496225826,0.947714008953816,0.146284441083706,0.441096667616585,0.65638069561378,0.702992816494182,0.510166553347364,0.865753041346806,0.746368943947868,0.770464221745819,0.336724978708169,0.125570223219248,0.327432239223032,0.53787243072425,0.107937647174218,0.853430500168208,0.0699343888657255,0.235237907221427,0.441231710390327,0.0191666654402798,0.442609383187404,0.907175431054674,0.219972123526797,0.921844558896804,0.180380359690636,0.369908146037757,0.22268086194392,0.0962408901608407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,1,20,17.10801,NaN,NaN,NaN,0.173537293251574,0.13841777189992,0.415684160567421,0.738517570539967,0.810786684258385,0.564721516396457,0.210918903810204,0.323096406037047,0.193657166909118,0.852757845924034,0.255356318818577,0.633749872982312,0.586883407032384,0.235480155967889,0.159266668286006,0.459041822382362,0.665067515123777,0.693175297001268,0.757971923178118,0.119457554365168,0.997413782159553,0.0103843695834612,0.888337483655124,0.397902921837252,0.825934109059496,0.275233469538602,0.905822456562182,0.296017020496327,0.649779090646945,0.0989362855122807,0.717460274478425,0.545936705380395,0.376115038002208,0.924294755143119,0.517286751502089,0.785523845149354,0.87125422695433,0.424940321782486,0.488725399833218,0.443569821585221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,1,22,16.89248,NaN,NaN,NaN,0.643140883002909,0.53760966123797,0.680023173063882,0.3999091564976,0.657104643046783,0.458629048593138,0.761007180696557,0.110870232257325,0.285132571487838,0.263260307233447,0.502238536140992,0.884255124484707,0.841203631735745,0.779606230011813,0.214854610158279,0.439033768553718,0.820724548371288,0.700551995401875,0.627909058655756,0.351264677621715,0.162728519082186,0.0264463820208864,0.0920940634956147,0.198291874302869,0.987504165765303,0.716600980085206,0.740132831786148,0.146447041132793,0.570505893330509,0.3638228287232,0.0701277965208416,0.248257559988378,0.860579267645059,0.231342735179724,0.307712555607581,0.802692483746482,0.523354589133598,0.968145559172742,0.466597600631575,0.899621117129609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,1,24,16.73602,NaN,NaN,NaN,0.339986206482169,0.866549627698854,0.196294250268452,0.464028721797436,0.536696929393838,0.914573444028908,0.521644759514946,0.0187111900193189,0.679485188399187,0.588370574892273,0.928114257284535,0.796245350725845,0.617850587139279,0.635058356425945,0.0692789725680013,0.325483566500468,0.788891319657009,0.495221941898476,0.237868792007306,0.243647912616785,0.104822212658895,0.60109474466046,0.698199766179566,0.733742133263281,0.650530624454913,0.15802703276191,0.811616452352734,0.755514385623573,0.0855455522227946,0.775967443241251,0.358238529663863,0.440861128392831,0.714438727609623,0.566699356897128,0.121454062136885,0.42582436532805,0.661583217134719,0.851855353174729,0.55188636008887,0.39573914304169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,1,2,19.22931,NaN,NaN,NaN,0.660197601037762,0.589164065313016,0.341206460019793,0.797661365932359,0.465164022050514,0.359800023927222,0.570487549548243,0.182626772418554,0.12151862960556,0.172708941319839,0.658578773938282,0.190105588854927,0.282685420149272,0.194443311941278,0.0190914451143754,0.00100566929276158,0.536919681768003,0.919901363134868,0.0179622413055945,0.600760278451427,0.341412072771535,0.776253105680176,0.733399439329082,0.502239930416174,0.816349864114143,0.230040623758099,0.858618171199813,0.989771061420198,0.825329012317497,0.45330917516694,0.216363384211447,0.683185695259387,0.405659125300293,0.594206548535394,0.613972954038338,0.805267297635433,0.364696429300323,0.433979778983359,0.401806487264135,0.99945524598988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,1,4,18.87199,NaN,NaN,NaN,0.241603505245175,0.13841777189992,0.00549026210557846,0.818968425895222,0.367597898304147,0.564721516396457,0.206107395336207,0.998146566600419,0.942466985008539,0.425879622320943,0.507847823547584,0.196268792811368,0.679664293958122,0.674008583629422,0.56100376448481,0.459752345640391,0.203032340583522,0.913142566966226,0.762718248882508,0.541927106138189,0.467756695929962,0.0194651227187816,0.593550306259397,0.30163095013132,0.825934109059496,0.0931632196899353,0.267353022363131,0.28733797101548,0.108203568318534,0.725831812093107,0.438661887249306,0.620868096152535,0.376115038002208,0.327481981252647,0.517286751502089,0.650206239200601,0.87125422695433,0.331019185865252,0.753071278992627,0.400074381575828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,1,6,18.71526,NaN,NaN,NaN,0.52283881583632,0.312175584209972,0.630093858641308,0.330154782120262,0.189496495624063,0.625154552324654,0.556939100822396,0.587038956778551,0.155206837637815,0.571542995999291,0.69321377323182,0.684536531417621,0.259776102641484,0.441723065216417,0.737902307635686,0.464211521724688,0.476663948502754,0.49300925288516,0.838529650615909,0.536419282066625,0.352810810608377,0.821875328084464,0.692327545531114,0.875171297360559,0.13298701913312,0.953167696723806,0.387650932551982,0.782351720805822,0.919679296384555,0.23448657413189,0.423980213122866,0.764409398745456,0.390791651832179,0.0385633068333989,0.29419138041648,0.993016830884673,0.230209611168427,0.619426321174823,0.0793736593627213,0.00141475761566201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,1,8,18.50522,NaN,NaN,NaN,0.376990885101103,0.718630508731383,0.456051972720188,0.696601936596112,0.788380644434441,0.989586946718148,0.246438248759541,0.387515163516168,0.843250943207752,0.430668412457355,0.413706063980533,0.757358446322995,0.554033391718794,0.491928076141705,0.266590463475962,0.212083121078171,0.63176209967248,0.513744557476321,0.90975386531698,0.673993808562364,0.104432752720544,0.631109521665613,0.114802921597286,0.0598050772095587,0.518476618862056,0.591936168417274,0.944167851465472,0.815427904750593,0.341756913818086,0.289118470870391,0.568042598822978,0.172375757238618,0.464703454002605,0.288107938343371,0.878053609924843,0.324635122853724,0.00133189932426603,0.223794298534538,0.334020642830891,0.161362972675659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,2,10,18.6691,NaN,NaN,NaN,0.174088560782455,0.757775191487506,0.385873499200947,0.616017459326904,0.797823856573863,0.279434422554071,0.684367199176213,0.653989312003426,0.660145815637286,0.367727689132321,0.342182031100724,0.544088005683646,0.58889574263249,0.319534088120337,0.639706808753966,0.631358382303987,0.234476520047878,0.457422464301943,0.307243523846558,0.110751128759355,0.584094172482614,0.195619683181184,0.467056741519619,0.488008979782765,0.69536746060227,0.42430446049819,0.515791060957365,0.498414921111588,0.262306314675252,0.550608526950628,0.407042446570986,0.570739287951303,0.35389331842366,0.511582849213175,0.226778644772232,0.439686691027036,0.144217788598874,0.538200330647543,0.719512934255656,0.613201698075399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,2,12,18.56648,NaN,NaN,NaN,0.79865940841662,0.473897623414342,0.64172889888329,0.398136316014497,0.74849096993358,0.67514030895648,0.355772565787277,0.318534891072671,0.568186186199992,0.390476279946484,0.483769055413964,0.515845171363975,0.617538807449817,0.327981881255838,0.467858070436307,0.412104872674104,0.8297156986111,0.683913752708119,0.235192600436116,0.546684025198231,0.717682256765487,0.86787948059991,0.636335775778494,0.593542171178527,0.368033902365902,0.380122290620936,0.760449857891699,0.606714503867275,0.447116741444502,0.429544370083446,0.352528218743502,0.436900490595256,0.901442353077802,0.298604534075418,0.504762222831395,0.579223901535662,0.706433928221789,0.266766885591999,0.782876822238966,0.538027668514762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,2,14,18.24484,NaN,NaN,NaN,0.807020842845088,0.996067604970529,0.463121615538304,0.714460558727203,0.582152591636387,0.453695132869356,0.565539937359957,0.8291820469143,0.418155498808814,0.521582122173701,0.596709211202262,0.971191351362166,0.248614950082839,0.344438027657332,0.868420067993008,0.279664714490259,0.800584258652206,0.738279263991209,0.477359671312824,0.841211133371827,0.372647483494061,0.778489263201423,0.510566892995821,0.683354076585641,0.89535930138355,0.492261388415163,0.387342683568572,0.611025805211952,0.631898001973627,0.664493096214756,0.402748967014752,0.938363617701891,0.436568477785509,0.696483970736441,0.543391176950616,0.647106232525066,0.315951385872722,0.918492857523325,0.761201251559176,0.541588031380844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,2,16,18.03959,NaN,NaN,NaN,0.529292809558116,0.705520989919261,0.576538892782125,0.994062492960322,0.461193269888687,0.493353250001433,0.548799024292127,0.880300756981859,0.612501946769316,0.511866973640126,0.535005226458552,0.794594754630524,0.596234354332167,0.563231721224005,0.846574273153358,0.449068632784391,0.162795679622981,0.479102772047936,0.289009615194711,0.956182186144888,0.627076719845342,0.266862430134733,0.34763892983759,0.683543705465102,0.315058619404266,0.186357781670035,0.820249038054779,0.432668699121688,0.21192673277105,0.935083991453488,0.400278516655831,0.900628381830154,0.239835941356027,0.653565004702233,0.749708680722005,0.416220786331462,0.767041111169157,0.384405069177201,0.365441174563753,0.330783975030297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,2,18,17.93103,NaN,NaN,NaN,0.630603912133686,0.946531662541885,0.555994970075604,0.415170576529775,0.310929134260553,0.751837774353787,0.852364743520823,0.522655071192168,0.243831396532202,0.702301363900069,0.828755562542291,0.474312083106096,0.392481185597913,0.90226912229125,0.438424229357445,0.206608050467119,0.71899060326803,0.610567832510966,0.927185202538995,0.648506879776989,0.220877802857636,0.88055950957798,0.767469624230485,0.267340285980459,0.626933660560378,0.365954632246923,0.541475925465128,0.586150573849492,0.673248091899278,0.807834609186131,0.656150328348534,0.449197519338568,0.688383766762942,0.493958185000442,0.345320754216135,0.787385651645916,0.736915322246803,0.570643166378176,0.602812097009879,0.325098482832322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,40,2,20,17.79261,NaN,NaN,NaN,0.458720781830833,0.519895035276504,0.793502632897225,0.501730668652438,0.406072814146436,0.717189844036508,0.214906118608661,0.431630516285952,0.674693497597233,0.205521454942561,0.339543534017905,0.28684172727843,0.549703075277436,0.424336567693998,0.107885036398463,0.569078260438513,0.808906837095384,0.585660176279316,0.316774877558161,0.371797504425101,0.332633860295342,0.446727293882446,0.230724823888053,0.169170991032276,0.649961533421394,0.297621602361307,0.125271608588889,0.626877596710874,0.702800769052657,0.603389963001566,0.475517096773111,0.760759450622869,0.271649440293405,0.385103128289504,0.187091846214007,0.742270758159536,0.35734869905625,0.691764173518388,0.251868428507155,0.14739832103725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
